"Pantermüller, Alice";"Mein Lotta-Leben - Süßer die Esel nie singen.";"Arena";"978-3-401-60182-3";"KT";"9.99 EUR";"";"30.0";"267 g";" 2016;136 S.;m. zahlr. Zeichn.;210 mm;Mit perforierten, geschlossenen Seiten zum Aufschneiden;ab 9 J.;";"250";""
"Hoffmann, E. T. A.";"Nussknacker und Mausekönig, m. Audio-CD.";"Arena";"978-3-401-70921-5";"GEB";"10.00 EUR";"";"30.0";"449 g";" 2016;88 S.;245.00 mm;ab 4 J.;";"260";""
"Lemire, Sabine";"Kreative Weihnachtstage.";"Arena";"978-3-401-70873-7";"GEB";"12.99 EUR";"80";"35.0";"668 g";" 2016;128 S.;256.00 mm;ab 4 J.;";"292";"140 Ideen zum Basteln, Dekorieren und Backen"
"Alves, Katja";"Elch Oskars wundersame Reise ins Weihnachtswunderland.";"Arena";"978-3-401-50693-7";"KT";"8.99 EUR";"";"30.0";"294 g";" 2016;112 S.;215.00 mm;ab 4 J.;";"230";"24 Geschichten"
"Städing, Sabine";"13 Weihnachtstrolle machen Ärger, 2 Audio-CDs.";"Bastei Lübbe";"978-3-7857-5348-4";"CD";"12.00 EUR";"";"35.0";"106 g";" 1. Aufl. 2016;2016;Spieldauer 145 Min, 34 Tracks;ab 8 J.;";"250";""
"Gatz, Eva Maria";"Lieber Weihnachtsmann, ich wünsche mir Weltfrieden und ein Laserschwert.";"Baumhaus Medien";"978-3-8339-4228-0";"GEB";"8.00 EUR";"";"30.0";"207 g";" 1. Aufl.;2016;48 S.;m. zahlr. farb. Illustr.;169 mm;";"180";"Kinderwünsche an den Weihnachtsmann, das Christkind und den Nikolaus"
"Hunter, Erin";"Warrior Cats - Adventskalenderbuch.";"Beltz";"978-3-407-82198-0";"GEB";"9.95 EUR";"80";"30.0";"273 g";" 2016;104 S.;Mit farbigen Abbildungen;15.1 x 21.3 cm;Mit auftrennbaren Seiten;von 10-99 J.;";"250";""
"Krenzer, Rolf";"Die Geschichte vom Weihnachtsglöckchen.";"Bohem Press";"978-3-85581-565-4";"LN";"14.95 EUR";"";"30.0";"394 g";" 2016;32 S.;m. zahlr. bunten Bild.;28 cm;ab 3 J.;";"210";""
"Städing, Sabine";"13 Weihnachtstrolle machen Ärger.";"Boje Verlag";"978-3-414-82434-9";"GEB";"13.00 EUR";"";"35.0";"463 g";" 1. Aufl.;2016;272 S.;210 mm;ab 8 J.;";"250";""
"Luhn, Usch";"Charles Dickens. Eine Weihnachtsgeschichte.";"Ellermann";"978-3-7707-2376-8";"GEB";"16.99 EUR";"";"35.0";"564 g";" 2016;128 S.;240 cm;ab 6 J.;";"230";""
"Carle, Eric";"Traumschnee.";"Gerstenberg Verlag";"978-3-8369-5936-0";"PP";"12.95 EUR";"";"35.0";"354 g";" 2016;22 S.;m. zahlr. bunten Bild. u. Klappen;17 cm;Unzerr.;ab 3 J.;";"210";""
"Carle, Eric";"Die kleine Raupe Nimmersatt - 1, 2, 3 bald ist Weihnachten.";"Gerstenberg Verlag";"978-3-8369-5929-2";"PP";"8.95 EUR";"";"35.0";"270 g";" 2016;16 S.;m. zahlr. bunten Bild.;17 cm;Unzerr.;ab 3 J.;";"210";""
"Lipan, Sabine";"Wie wir mal Weihnachten gerettet haben.";"Hammer";"978-3-7795-0552-5";"GEB";"9.90 EUR";"";"30.0";"300 g";" 2016;48 S.;242 mm;ab 5 J.;";"240";""
"Könnecke, Ole";"Elvis und der Mann mit dem roten Mantel.";"Hanser";"978-3-446-25314-8";"GEB";"10.00 EUR";"";"35.0";"235 g";" 2016;XXXII S.;m. zahlr. bunten Bild.;196 x 197 mm;Kindergartenalter;";"210";""
"Osterwalder, Markus";"Fröhliche Weihnachten, Bobo Siebenschläfer, Audio-CD.";"Jumbo Neue Medien";"978-3-8337-3660-5";"CD";"10.99 EUR";"21";"30.0";"";" 2016;JEWELCASE;ab 2 J.;";"210";"Lesung"
"Donaldson, Julia";"Der Grüffelo - Meine wunderbare Weihnachtszeit.";"Lingen";"978-3-945136-00-3";"NON";"9.95 EUR";"";"35.0";"526 g";" 2015;24 S.;17,8 x 17,8 x 5 cm;In Box;von 3-6 J.;";"295";"Mit 24 Mitmach-Karten zum Basteln, Backen, Spielen und Singen"
"";"24 Bildermaus-Geschichten zum Advent.";"Loewe Verlag";"978-3-7855-7221-4";"GEB";"7.95 EUR";"";"31.0";"854 g";" 2. Aufl.;2010;220 S.;m. zahlr. farb. Illustr.;24,5 cm;ab 5 J.;";"240";""
"Fritz, Martha";"Der Weihnachtswichtel-Streich.";"Loewe Verlag";"978-3-7855-8349-4";"PP";"7.95 EUR";"";"31.0";"248 g";" 2016;16 S.;m. zahlr. bunten Bild.;200 mm;Unzerr.;ab 2 J.;";"210";""
"Herr Pfeffer";"Komm, wir machen was mit Weihnachten.";"Loewe Verlag";"978-3-7855-8356-2";"GEB";"12.95 EUR";"";"31.0";"575 g";" 1. Aufl.;2016;128 S.;m. Illustr.;235 mm;ab 5 J.;";"292";"Ein kreatives Spiel- und Bastelbuch"
"Oral, Feridun";"An einem kalten Wintermorgen....";"Minedition";"978-3-86566-304-7";"GEB";"13.95 EUR";"";"35.0";"377 g";" 2016;32 S.;m. zahlr. bunten Bild.;29.3 cm;ab 3 J.;";"210";""
"Oral, Feridun";"Ein Apfel für alle.";"Minedition";"978-3-86566-344-3";"GEB";"10.00 EUR";"";"35.0";"289 g";" 2016;32 S.;m. zahlr. bunten Bild.;24 cm;ab 3 J.;";"210";""
"Lindgren, Astrid";"Pippi plündert den Weihnachtsbaum.";"Oetinger";"978-3-7891-0408-4";"GEB";"7.99 EUR";"";"35.0";"289 g";" 2016;64 S.;m. farb. Illustr.;21 cm;ab 8 J.;";"240";"2./3. Klasse"
"Lindgren, Astrid";"Skandinavische Weihnachten.";"Oetinger";"978-3-7891-0415-2";"GEB";"22.99 EUR";"";"35.0";"1266 g";" 2016;224 S.;27 cm;ab 5 J.;";"250";""
