"Davies, Nicola";"Himmelskönig.";"Aladin";"978-3-8489-0133-3";"GEB";"19.95 EUR";"";"30.0";"540 g";" 2017;56 S.;m. zahlr. bunten Bild.;24,5 x 29 cm;von 5-8 J.;";"210";""
"Rowling, J. K.";"Harry Potter und der Gefangene von Askaban, Schmuckausgabe.";"Carlsen";"978-3-551-55903-6";"GEB";"32.00 EUR";"";"35.0";"1873 g";" 2017;336 S.;m. farb. Illustr.;273 mm;von 10-99 J.;";"250";"Ausgezeichnet mit dem Whitbread Children's Book Award"
"Mardt, Susanne";"Ene mene mink mank pink pank.";"Ellermann";"978-3-7707-2502-1";"HL";"19.99 EUR";"";"35.0";"847 g";" 2017;160 S.;m. farb. Illustr.;28 cm;ab 2 J.;";"230";"Das Hausbuch der Kinderreime und Gedichte"
"Rautenberg, Arne";"Rotkäppchen fliegt Rakete.";"Peter Hammer Verlag";"978-3-7795-0580-8";"GEB";"14.00 EUR";"";"30.0";"266 g";" 2017;48 S.;23.6 cm;ab 6 J.;";"230";"Neue Gedichte für Kinder"
"Rautenberg, Arne";"Rotkäppchen fliegt Rakete.";"Peter Hammer Verlag";"978-3-7795-0580-8";"GEB";"14.00 EUR";"";"30.0";"266 g";" 2017;48 S.;23.6 cm;ab 6 J.;";"230";"Neue Gedichte für Kinder"
"Perez, Sébastian";"Frida.";"Jacoby & Stuart";"978-3-946593-47-8";"GEB";"40.00 EUR";"";"30.0";"931 g";" 2017;76 S.;m. zahlr. Farbabb. u. 14  Ausstanzseiten;31.8 cm;Mit Seidenbezug;";"584";""
"Grimm, Jacob";"Meine wunderbare Märchenwelt in Erzählbildern..";"Kerle, Freiburg";"4040808714316";"CRD";"15.00 EUR";"";"35.0";"533 g";" 2017;14 S.;Durchgehend vierfarbig illustriert;297 x 420 mm;";"725";"Bildkarten fürs Erzähltheater Kamishibai"
"Port, Moni";"Der Flugplatzspatz nahm auf dem Flugblatt Platz.";"Klett Kinderbuch Verlag";"978-3-95470-177-3";"GEB";"10.00 EUR";"";"30.0";"198 g";" 2017;48 S.;m. zahlr. bunten Bild.;18.3 cm;ab 5 J.;";"210";"Schnellsprecher und Zungenbrecher"
"Lee, Jungho";"Promenade.";"moses. Verlag";"978-3-89777-953-2";"GEB";"16.95 EUR";"";"35.0";"576 g";" 2017;44 S.;m. zahlr. Illustr.;34 cm;";"190";""
"Smith, Cheri";"Das magische Auge.";"moses. Verlag";"978-3-89777-938-9";"GEB";"12.95 EUR";"15";"35.0";"544 g";" 2017;52 S.;22.3 x 28.5 cm;ab 8 J.;";"190";"Optische Illusionen in 3D"
"Till, Jochen";"Ich bin für dich da!.";"Tulipan";"978-3-86429-371-9";"GEB";"10.00 EUR";"";"30.0";"279 g";" 2. Aufl.;2017;44 S.;m. zahlr. bunten Bild.;20 cm;von 3-99 J.;";"210";""
"Hu";"Die genialen Hirameki.Klecks+Kritzel-Karten.";"Verlag Antje Kunstmann";"4260164590533";"CRD";"16.95 EUR";"";"30.0";"518 g";" 2017;24 S.;24 Ktn.;173 mm;";"423";"24 Klapp-Karten mit Umschlägen zum Selbstgestalten"
