"Pettersen, Siri";"Die Rabenringe - Fäulnis.";"Arctis Verlag";"978-3-03880-014-9";"GEB";"20.00 EUR";"15";"35.0";"666 g";" 2019;544 S.;224 x 144 mm;ab 14 J.;";"250";""
"Silvera, Adam";"Was mir von dir bleibt.";"Arctis Verlag";"978-3-03880-022-4";"GEB";"18.00 EUR";"21";"35.0";"";" 2019;368 S.;ab 14 J.;";"250";""
"Eschbach, Andreas";"Time Out.";"Arena";"978-3-401-50869-6";"KT";"9.99 EUR";"";"30.0";"448 g";" 2018;528 S.;190.00 mm;ab 14 J.;";"250";""
"Albertalli, Becky";"Ein Happy End ist erst der Anfang.";"Carlsen";"978-3-551-58399-4";"GEB";"18.00 EUR";"21";"35.0";"";" 2019;352 S.;220 mm;von 14-99 J.;";"250";""
"Chee, Traci";"Die Schlacht um Wörter und Blut.";"Carlsen";"978-3-551-58356-7";"GEB";"18.99 EUR";"21";"35.0";"";" 2019;576 S.;220 mm;von 14-99 J.;";"250";""
"Smit, Lucy van";"The Hurting.";"Carlsen";"978-3-551-52112-5";"GEB";"17.00 EUR";"";"35.0";"544 g";" 2019;368 S.;21 cm;von 14-99 J.;";"250";"Als du mich gestohlen hast"
"Scott, Ceylan";"Auf einer Skala von 1 bis 10.";"Carlsen";"978-3-551-52111-8";"GEB";"15.00 EUR";"21";"35.0";"";" 2019;224 S.;210 mm;von 14-99 J.;";"250";""
"Woltz, Anna";"Hundert Stunden Nacht.";"Carlsen";"978-3-551-31803-9";"KT";"7.99 EUR";"21";"35.0";"";" 2019;256 S.;187 mm;von 14-20 J.;";"250";""
"Bach, Tamara";"Vierzehn.";"Carlsen";"978-3-551-31818-3";"KT";"5.99 EUR";"21";"35.0";"";" 2019;112 S.;187 mm;von 14-99 J.;";"250";"Nominiert für den Deutschen Jugendliteraturpreis 2017, Kategorie Jugendbuch und Kategorie Preis der Jugendlichen"
"Linke, Dorit";"Wir sehen uns im Westen.";"Carlsen";"978-3-551-31841-1";"KT";"4.99 EUR";"21";"30.0";"";" 2019;112 S.;187 mm;von 13-18 J.;";"250";""
