"Carter, James";"Das große Weltall.";"360 Grad";"978-3-96185-016-7";"GEB";"12.90 EUR";"";"35.0";"482 g";" 2019;32 S.;288 x 252 mm;Für Kinder u. Jugendliche;";"283";"Die Geschichte der Raumfahrt"
"Davies, Nicola";"Mein erstes großes Buch vom Meer.";"Aladin";"978-3-8489-0152-4";"GEB";"25.00 EUR";"21";"30.0";"977 g";" 2019;104 S.;296 mm;ab 6 J.;";"250";""
"Desmond, Jenni";"Der Elefant.";"Aladin";"978-3-8489-0166-1";"GEB";"16.95 EUR";"";"30.0";"505 g";" 2019;48 S.;21 Farbabb.;298 mm;von 4-8 J.;";"220";""
"Parigger, Harald";"Land in Flammen.";"Arena";"978-3-401-60391-9";"KT";"9.99 EUR";"";"30.0";"185 g";" 2019;112 S.;200.00 mm;ab 12 J.;";"250";"Ein Leben im Schatten des Dreißigjährigen Krieges"
"Roth, Lena";"Mein Lern- und Übungsblock Vorschule. Mein Lern- und Übungsblock Vorschule - Buchstabenrätsel und Zahlenspiele.";"Arena";"978-3-401-71399-1";"KT";"3.99 EUR";"";"30.0";"203 g";" 2019;80 S.;21 cm;Geblockt;ab 5 J.;";"291";""
"Coster, Patience";"Die schönsten Mandalas zum Entspannen.";"Arena";"978-3-401-71415-8";"KT";"6.99 EUR";"";"30.0";"450 g";" 2019;128 S.;280.00 mm;Mit UV-Lackierung auf dem Cover;ab 8 J.;";"292";""
"Busch, Nikki";"Mein lustiger Vorschul-Rätselblock.";"Carlsen";"978-3-551-18297-5";"KT";"4.99 EUR";"21";"30.0";"382 g";" 2019;160 S.;Schwarz-weiß illustriert;210 mm;Geblockt;von 5-7 J.;";"291";"Rätsel für die Vorschule"
"Busch, Nikki";"Mein dicker Ferien-Rätselblock.";"Carlsen";"978-3-551-18296-8";"KT";"4.99 EUR";"";"30.0";"386 g";" 2019;160 S.;s/w illustriert;210 mm;Geblockt;von 8-10 J.;";"294";"Nikki Buschs  spannender Ferien-Rätselblock"
"Heine, Stefan";"Lieblingsrätsel - Worte und Wissen.";"Carlsen";"978-3-551-31819-0";"KT";"4.99 EUR";"21";"30.0";"";" 2019;144 S.;mit Schwarz-Weiß-lllustrationen;187 mm;von 8-12 J.;";"294";"Kreuzworträtsel, Buchstabensalat, Geheimcodes und vieles mehr"
"Kluivert, Shane";"An den Herd und losgekocht!.";"Dorling Kindersley";"978-3-8310-3744-5";"GEB";"12.95 EUR";"";"35.0";"715 g";" 2019;144 S.;Mit farbigen Fotos;251 mm;ab 8 J.;";"289";"40 kinderleichte Rezepte Schritt für Schritt erklärt"
