"Heuck, Sigrid";"Der kleine Hase und der Osterzauber.";"Arena";"978-3-401-51012-5";"KT";"6.99 EUR";"";"30.0";"163 g";" 2017;56 S.;21,5 cm;ab 6 J.;";"240";""
"Peters, Barbara";"Mein lustiger Schieber-Spaß. Hase, Nest und Osterei.";"Arena";"978-3-401-70786-0";"PP";"9.99 EUR";"";"30.0";"456 g";" 2017;10 S.;m. zahlr. bunten u. bewegl. Bild.;23,2 cm;Mit 13 Schiebern und Stanzungen. Unzerr.;ab 2 J.;";"210";""
"Beurenmeister, Corina";"Mein erster Mal- und Bastelblock. Bunte Ostern.";"Arena";"978-3-401-71153-9";"KT";"3.99 EUR";"";"35.0";"252 g";" 2017;80 S.;m. Illustr.;20,5 cm;Geblockt;ab 4 J.;";"292";""
"Stein, Svenja";"Erzähl mir vom Osterhasen!.";"Ellermann";"978-3-7707-2928-9";"GEB";"9.99 EUR";"";"35.0";"432 g";" 2017;80 S.;m. farb. Illustr.;240 mm;ab 2 J.;";"230";"Bunter Vorlesespaß für die Kleinsten"
"Ondracek, Claudia";"Erzähl mir vom Osterhasen!, 1 Audio-CD.";"Igel-Records";"978-3-7313-1160-7";"CD";"13.00 EUR";"";"30.0";"88 g";" 2017;140 x 125 mm;JEWELCASE;ab 2 J.;";"230";"Bunter Hörspaß für die Kleinsten"
"Wolf, Friedrich";"Das Osterhasenfell.";"Kinderbuchverlag, Berlin";"978-3-407-77210-7";"GEB";"12.95 EUR";"";"33.0";"277 g";" 2017;36 S.;m. zahlr. bunten Bild.;271 mm;ab 5 J.;";"210";""
"Lemanova, Manika";"Der Maulwurf und das Osterfest.";"LeiV Buchhandels- u. Verlagsanst.";"978-3-89603-498-4";"PP";"5.95 EUR";"";"35.0";"138 g";" 2017;12 S.;m. zahlr. bunten Bild.;181 mm;Unzerr.;ab 3 J.;";"210";""
"Schneefuß, Trixi";"Kreativ-Kratzelbuch: Ostern.";"Loewe Verlag";"978-3-7855-8552-8";"KT";"12.95 EUR";"";"30.0";"429 g";" 2017;68 S.;Beil.: Holzstift;215 mm;Spiralbindung;ab 5 J.;";"292";"Bunte Muster und Glitzerfolien freikratzeln"
"Krause, Joachim";"Wo ist der kleine Osterhase?.";"Loewe Verlag";"978-3-7855-8563-4";"PP";"4.95 EUR";"12";"30.0";"272 g";" 16 S.;m. zahlr. bunten Bild.;255 mm;Unzerr.;ab 2 J.;";"210";""
"Benn, Amelie";"Die Ostergeschichte.";"Loewe Verlag";"978-3-7855-8473-6";"PP";"7.95 EUR";"";"30.0";"241 g";" 2017;16 S.;m.zahlr. bunten Bild.;200 mm;Unzerr.;ab 2 J.;";"220";""
"Stark, Ulf";"Das große Fest im Häschenwald.";"Oetinger";"978-3-7891-0491-6";"GEB";"16.99 EUR";"";"35.0";"836 g";" 2017;124 S.;m. farb. Illustr.;265 mm;ab 5 J.;";"250";""
"Zur Brügge, Anne-Kristin";"Das kleine Küken sucht seine Mama.";"Oetinger";"978-3-7891-0517-3";"PP";"6.99 EUR";"";"35.0";"248 g";" 2017;7 S.;m. zahlr. bunten Bild.;170 mm;Unzerr.;ab 2 J.;";"210";""
"Schmidt, Hans-Christian";"Die große Osterei-Malerei.";"Oetinger";"978-3-7891-0487-9";"PP";"9.99 EUR";"";"35.0";"235 g";" 2017;14 S.;m. zahlr. bunten Bild.;195 mm;Unzerr.;ab 2 J.;";"210";"Mit Mal-Maschine zum Schieben, Ziehen, Drehen"
"Schomburg, Andrea";"Das schönste Osterei von allen.";"Ravensburger Buchverlag";"978-3-473-43639-2";"PP";"5.99 EUR";"19";"35.0";"144 g";" 2017;16 S.;m. zahlr. bunten Bild.;160 mm;Unzerr.;von 18-36 Mon.;";"210";""
"Cuno, Sabine";"Ein Versteck fürs Osterei.";"Ravensburger Buchverlag";"978-3-473-43615-6";"PP";"8.99 EUR";"7";"35.0";"335 g";" 2017;16 S.;m. zahlr. bunten Bild.;190 mm;Unzerr.;ab 2 J.;";"210";""
