"Scheffler, Axel";"Die Perlendiebin, 1 Audio-CD.";"Hörcompany";"978-3-96632-007-8";"CD";"12.95 EUR";"21";"35.0";"";" 2019;Kindergarten- u. Vorschulalter;";"210";"Gelesen von Julia Nachtmann, 1 CD, ca. 40 Min., Lesung"
"Mehnert, Volker";"Alexander von Humboldt oder Die Sehnsucht nach der Ferne, 2 Audio-CDs.";"Hörcompany";"978-3-96632-004-7";"CD";"14.95 EUR";"21";"35.0";"";" 2019;ab 10 J.;";"286";"Lesung"
"Rathmann, Peggy";"Gute Nacht, Gorilla! und weitere Einschlafhörspiele, 1 Audio-CD.";"Der Audio Verlag, DAV";"978-3-7424-1279-9";"CD";"9.99 EUR";"21";"30.0";"";" 2019;von 0-3 J.;";"210";"Hörspiele (1 CD), Hörspiel"
"Ruck-Pauquèt, Gina";"Sandmännchens Traumgeschichten, 2 Audio-CDs.";"Der Audio Verlag, DAV";"978-3-7424-1185-3";"CD";"12.99 EUR";"21";"30.0";"";" 2019;ab 3 J.;";"230";"Ungekürzte Lesung mit Musik mit Stefan Kurt (2 CDs), Lesung"
"Lenzen, Hans Georg";"Viel Spaß mit Onkel Tobi - Alle Geschichten auf einem Hörbuch, 1 Audio-CD.";"Der Audio Verlag, DAV";"978-3-7424-1148-8";"CD";"9.99 EUR";"21";"30.0";"";" 2019;ab 4 J.;";"210";"Ungekürzte Lesung mit Musik mit Jürgen von der Lippe (1 CD), Lesung"
"Lofting, Hugh";"Doktor Dolittle, 2 Audio-CDs.";"Der Audio Verlag, DAV";"978-3-7424-0941-6";"CD";"12.99 EUR";"21";"30.0";"";" 2019;ab 6 J.;";"240";"Lesung mit Rufus Beck (3 CDs), Lesung"
"Neufundland,";"Unter meinem Bett, 1 Audio-CD.";"Oetinger Media";"4260173788563";"CD";"17.00 EUR";"21";"30.0";"";" 2019;ab 4 J.;";"230";"CD Standard Audio Format, Musikdarbietung/Musical/Oper"
"Fickel, Florian";"Zusammen ist man stark, 1 Audio-CD.";"Oetinger Media";"978-3-8373-1130-3";"CD";"5.00 EUR";"21";"30.0";"";" 2019;ab 4 J.;";"230";"und eine weitere Geschichte. Nach einer Figurenwelt von Janosch, Musikdarbietung/Musical/Oper"
"Weber, Susanne";"Die kleine Eule fliegt zu den Sternen, 1 Audio-CD.";"Oetinger Media";"978-3-8373-1118-1";"CD";"10.00 EUR";"21";"30.0";"";" 2019;ab 3 J.;";"210";"CD Standard Audio Format, Musikdarbietung/Musical/Oper"
"Nordqvist, Sven";"Schau mal, was ich kann, Pettersson!, 1 Audio-CD.";"Oetinger Media";"978-3-8373-1126-6";"CD";"10.00 EUR";"21";"30.0";"";" 2019;ab 4 J.;";"210";"CD Standard Audio Format, Musikdarbietung/Musical/Oper"
