"Aladjidi, Virginie";"Mammut, Urmensch, Höhlenbär.";"Gerstenberg Verlag";"978-3-8369-6097-7";"GEB";"16.00 EUR";"";"35.0";"611 g";" 2021;88 S.;durchgehend farbig;305.0 mm;ab 5 J.;";"286";"Leben in der Steinzeit"
"Albanese, Lara";"Atlas des Weltalls.";"Midas";"978-3-03876-190-7";"GEB";"25.00 EUR";"21";"25.0";"";" 2021;88 S.;vierfarbiges Bilderbuch;380 mm;von 8 - 99 J.;";"281";"Die Geheimnisse des Himmels und der Sterne"
"Albrecht, Anna Elisabeth";"Abenteuer Welterbe - Entdecke besondere Orte in Deutschland.";"Magellan";"978-3-7348-6011-9";"GEB";"26.00 EUR";"21";"30.0";"";" 2021;80 S.;33.5 cm;ab 8 J.;";"220";""
"Apfelbacher, Lisa";"Guck mal. Frühling, Sommer, Herbst und Winter.";"Kosmos (Franckh-Kosmos)";"978-3-440-17159-2";"GEB";"13.00 EUR";"";"35.0";"390 g";" 2021;24 S.;11 Farbabb. u. Lochstanzungen;202 mm;Unzerr.;von 2 - 4 J.;";"220";""
"Butterfield, Moira";"Die bunte Welt der Flaggen.";"Ravensburger Verlag";"978-3-473-55534-5";"GEB";"22.00 EUR";"";"35.0";"1187 g";" 2021;184 S.;durchg. farb. Abb.;310 mm;von 8-99 J.;";"281";""
"Daynes, Katie";"Erklär mir den Mond.";"Usborne Verlag";"978-1-78941-461-5";"GEB";"9.95 EUR";"21";"30.0";"";" 2021;12 S.;190 mm;von 3 - 99 J.;";"282";""
"Erne, Andrea";"Alles über Roboter.";"Ravensburger Verlag";"978-3-473-32985-4";"KT";"14.99 EUR";"";"35.0";"522 g";" 2021;16 S.;durchg. farb. Ill. u. Text, mit Klappen;278 mm;Spiralbindung;von 4-7 J.;";"220";""
"Florian Huber";"WAS IST WAS Band 143 Ozeane. Die Meere erforschen und schützen.";"Tessloff";"978-3-7886-2114-8";"GEB";"12.95 EUR";"21";"30.0";"490 g";" 2021;48 S.;278 mm;ab 8 J.;";"220";""
"Hein, Till";"Crazy Horse.";"mareverlag";"978-3-86648-643-0";"GEB";"22.00 EUR";"21";"33.0";"";" 2021;240 S.;215 mm;Mit Lesebändchen;";"761";"Launische Faulpelze, gefräßige Tänzer und schwangere Männchen: Die schillernde Welt der Seepferdchen"
"Levenson, Eleanor";"Politik.";"Carlsen";"978-3-551-25491-7";"GEB";"18.00 EUR";"";"35.0";"880 g";" 1. Auflage;2021;112 S.;Farbig illustriert;296.00 mm;ab 9 J.;";"286";"100 Begriffe aus Politik und Gesellschaft in 100 Wörtern erklärt"
"Nieländer, Peter";"Mein junior-Lexikon: Urlaub.";"Ravensburger Verlag";"978-3-473-32987-8";"KT";"13.99 EUR";"21";"35.0";"";" 2021;24 S.;durchg. farb. Ill. u. Text, mit Klappen u. Halbstanzungen;197 mm;Spiralbindung;von 2-4 J.;";"220";""
"Schutten, Jan Paul";"Das Weltall.";"Gerstenberg Verlag";"978-3-8369-6038-0";"GEB";"26.00 EUR";"";"35.0";"888 g";" 2021;160 S.;durchgehend in 4 Sonderfarben illustriert;265.0 mm;ab 12 J.;";"283";"oder Das Geheimnis, wie aus nichts etwas wurde"
"Schwieger, Frank";"Ich, Kleopatra, und die alten Ägypter.";"DTV";"978-3-423-76329-5";"GEB";"13.95 EUR";"21";"30.0";"";" 2021;256 S.;Mit Illustrationen von Ramona Wultschner;223 mm;von 10 - 99 J.;";"250";""
"Wohlleben, Peter";"Kommst du mit nach draußen?.";"Oetinger";"978-3-7891-2133-3";"GEB";"18.00 EUR";"";"35.0";"840 g";" 2021;128 S.;200 farbige Abbildungen und 200 Illustrationen;210 mm;ab 6 J.;";"282";"Eine Entdeckungsreise durch Garten und Stadt"
