"Gibran, Khalil";"Der Prophet.";"Midas";"978-3-03876-194-5";"GEB";"18.00 EUR";"21";"25.0";"";" 2021;48 S.;vierfarbiges Bilderbuch;240 mm;von 6 - 99 J.;";"210";"Illustrierte Ausgabe für Kinder"
"Haslbauer, Carla";"Die Tode meiner Mutter.";"NordSüd Verlag";"978-3-314-10561-6";"GEB";"15.00 EUR";"21";"35.0";"434 g";" 2021;48 S.;durchgehend farbig illustriert;28 cm;ab 5 J.;";"210";"Bilderbuch"
"Heinrich, Finn-Ole";"Schlafen wie die Rüben.";"mairisch Verlag";"978-3-948722-04-3";"GEB";"15.00 EUR";"";"30.0";"326 g";" 2021;32 S.;mit zahlreichen, farbigen Illustrationen von Tine Schulz;26 cm;ab 4 J.;";"210";""
"Hull, Sarah";"Ist das Kunst?.";"Usborne Verlag";"978-1-78941-346-5";"GEB";"16.95 EUR";"21";"30.0";"";" 2021;96 S.;260 mm;von 9 - 99 J.;";"288";""
"Jeffers, Oliver";"Was wir bauen.";"NordSüd Verlag";"978-3-314-10563-0";"GEB";"16.00 EUR";"";"35.0";"544 g";" 2021;48 S.;Durchgehend farbig illustriert;28 cm;ab 4 J.;";"210";"Pläne für unsere Zukunft"
"Paul, Baptiste & Miranda";"Frieden.";"NordSüd Verlag";"978-3-314-10565-4";"GEB";"15.00 EUR";"21";"35.0";"398 g";" 2021;40 S.;Durchgehend farbig illustriert;28 cm;ab 4 J.;";"210";"Bilderbuch"
"Roskifte, Kristin";"Alle zählen.";"Gerstenberg Verlag";"978-3-8369-6036-6";"GEB";"18.00 EUR";"";"35.0";"805 g";" 2021;64 S.;durchgehend farbig illustriert;340.0 mm;ab 5 J.;";"210";""
"Strömstedt, Jenny";"Kinder verändern die Welt.";"EMF Edition Michael Fischer";"978-3-7459-0521-2";"GEB";"18.00 EUR";"21";"35.0";"0 g";" 2021;160 S.;246 mm;";"286";"Beeindruckende Geschichten von klugen und entschlossenen jungen Menschen, die sich für eine bessere Zukunft engagieren; Louis Braille, Anne Frank, Lionel Messi, Greta Thunberg, Malala Yousafzai; mit hochwertiger Ausstattung und vielen Illustrationen"
"von der Gathen, Katharina";"AnyBody.";"Klett Kinderbuch Verlag";"978-3-95470-246-6";"GEB";"16.00 EUR";"";"30.0";"406 g";" 2021;96 S.;25 cm;ab 8 J.;";"220";"Dick & dünn & Haut & Haar: das große Abc von unserem Körper-Zuhause"
"Letria, José Jorge";"Der Krieg.";"Midas";"978-3-03876-134-1";"GEB";"15.00 EUR";"21";"25.0";"";" 2021;64 S.;230 mm;Fadenheftung;von 9-99 J.;";"250";"Illustrierte Ausgabe"
"Romanyschyn, Romana";"Sehen.";"Gerstenberg Verlag";"978-3-8369-6050-2";"GEB";"20.00 EUR";"";"35.0";"689 g";" 2021;56 S.;durchgehend farbig;280.0 mm;GBgedruckt in 4 Sonderfarben;ab 8 J.;";"281";""
