"Tovar, Àlex";"Der Seiltänzer.";"ábac i lletres";"978-84-947040-6-2";"GEB";"16.00 EUR";"";"33.0";"464 g";" 2018;32 S.;m. zahlr. bunten Bild.;28 cm;Kindergartenalter;";"210";""
"Schwartz, Joanne";"Stadt am Meer.";"Aladin";"978-3-8489-0144-9";"GEB";"18.00 EUR";"";"30.0";"418 g";" 2018;52 S.;52 Farbabb.;216 x 284 mm;von 5-10 J.;";"210";""
"Timmers, Leo";"Gust der Mechaniker.";"Aracari";"978-3-905945-96-6";"GEB";"15.00 EUR";"";"30.0";"460 g";" 2018;40 S.;26.5 cm;ab 3 J.;";"210";"Recycling in der Werkstatt"
"Bolliger, Max";"Komm nur herein!.";"Atlantis, Orell Füssli";"978-3-7152-0728-5";"GEB";"14.95 EUR";"";"30.0";"399 g";" 2018;32 S.;235 x 275 mm;ab 4 J.;";"210";""
"Pauli, Lorenz";"Oje, ein Buch!.";"Atlantis, Orell Füssli";"978-3-7152-0742-1";"GEB";"14.95 EUR";"";"30.0";"393 g";" 2018;32 S.;310 mm;ab 4 J.;";"210";""
"Butschkow, Ralf";"Da stimmt doch was nicht!.";"Baumhaus Medien";"978-3-8432-0034-9";"KT";"6.00 EUR";"15";"30.0";"92 g";" 8. Aufl.;2011;32 S.;m. zahlr. bunten Bild.;21 cm;ab 4 J.;";"210";"Ein Suchspaß-Wimmelbuch"
"Zoboli, Giovanna";"Krokodrillo.";"Bohem Press";"978-3-95939-056-9";"GEB";"16.95 EUR";"";"30.0";"417 g";" 2018;32 S.;m. zahlr. bunten Bild.;205 x 300 mm;ab 3 J.;";"210";""
"Lembcke, Marjaleena";"Pardon Bonbons.";"Bohem Press";"978-3-95939-054-5";"GEB";"16.95 EUR";"";"30.0";"490 g";" 2018;XLII, 42 S.;m. zahlr. bunten Bild.;280 mm;mit Metallicprägung;ab 3 J.;";"210";""
"Funke, Cornelia";"Das Buch, das niemand las.";"Dressler Verlag GmbH";"978-3-7915-0027-0";"GEB";"16.00 EUR";"";"35.0";"480 g";" 2018;48 S.;m. zahlr. bunten Bild.;273 mm;ab 4 J.;";"210";""
"Myjer, Jochem";"Die Welt der Gorgel.";"Freies Geistesleben";"978-3-7725-2839-2";"GEB";"17.00 EUR";"";"33.0";"499 g";" 2018;32 S.;m. zahlr. bunten Bild.;33.5 cm;ab 4 J.;";"210";""
"Van Haeringen, Annemarie";"Ossip und der rote Faden.";"Freies Geistesleben";"978-3-7725-2838-5";"GEB";"16.00 EUR";"";"33.0";"394 g";" 2018;32 S.;m. zahlr. bunten Bild.;28.6 cm;ab 4 J.;";"210";""
"Farrell, Allison";"Das große Fahrrad-Fest.";"Gerstenberg Verlag";"978-3-8369-5627-7";"GEB";"16.95 EUR";"";"35.0";"444 g";" 2018;40 S.;m. zahlr. bunten Bild.;30 cm;ab 4 J.;";"210";""
"Heine, Helme";"Bärenstark.";"Hanser";"978-3-446-25866-2";"GEB";"14.00 EUR";"";"35.0";"296 g";" 2018;32 S.;m. zahlr. bunten Bild.;261 mm;ab 3 J.;";"210";""
"Teckentrup, Britta";"Die Tür.";"Jacoby & Stuart";"978-3-946593-67-6";"PP";"15.00 EUR";"";"30.0";"392 g";" 2018;24 S.;durchgehend farbig, mit 13 Türen zum Aufklappen;25 cm;Unzerr.;ab 3 J.;";"210";""
"Oldland, Nicholas";"Hopp, hopp ins Bett!.";"Jacoby & Stuart";"978-3-946593-69-0";"GEB";"12.00 EUR";"";"30.0";"298 g";" 2018;32 S.;durchgehend farbig;21 cm;ab 4 J.;";"210";""
"Llenas, Anna";"Das Farbenmonster.";"Jacoby & Stuart";"978-3-946593-68-3";"GEB";"15.00 EUR";"";"30.0";"454 g";" 2018;48 S.;durchgehend farbig;25.5 cm;ab 3 J.;";"210";""
"Blexbolex";"Unsere Ferien.";"Jacoby & Stuart";"978-3-946593-52-2";"GEB";"22.00 EUR";"";"30.0";"359 g";" 2018;132 S.;m. zahlr. bunten Bild.;22 cm;Kindergartenalter;";"210";"Bilderbuch"
"Bonilla, Rocio";"Welche Farbe hat ein Kuss?.";"Jumbo Neue Medien";"978-3-8337-3810-4";"GEB";"15.00 EUR";"";"35.0";"546 g";" 2018;32 S.;m. zahlr. bunten Bild., Beil.: Poster;21,8 x 29.6 cm;ab 3 J.;";"210";""
"Isol";"Das Kleine.";"Jungbrunnen-Verlag";"978-3-7026-5920-2";"GEB";"19.00 EUR";"";"35.0";"368 g";" 2018;64 S.;m. zahlr. bunten Bild.;25.5 cm;ab 4 J.;";"210";""
"Thydell, Johanna";"Ein Schwein im Kindergarten.";"Klett Kinderbuch Verlag";"978-3-95470-076-9";"GEB";"13.95 EUR";"12";"30.0";"321 g";" 32 S.;m. zahlr. bunten Bild.;265 mm;ab 3 J.;";"210";""
"Gordon, Gus";"Irgendwohin oder der Tag, an dem George das Fliegen lernte.";"Knesebeck";"978-3-95728-026-8";"GEB";"14.00 EUR";"";"30.0";"420 g";" 2018;32 S.;24.8 cm;ab 5 J.;";"210";""
"Tortolini, Luca";"Der kleine Fuchs und der Pilot.";"Knesebeck";"978-3-95728-059-6";"GEB";"15.00 EUR";"";"30.0";"520 g";" 2018;40 S.;m. zahlr. bunten Bild.;30 cm;ab 5 J.;";"210";""
"Steinitz, Barbara";"Schnurzpiepegal.";"Knesebeck";"978-3-95728-055-8";"GEB";"14.00 EUR";"";"30.0";"453 g";" 2018;32 S.;m. zahlr. bunten Bild.;30 cm;ab 4 J.;";"210";""
"Anderson, Laura Ellen";"Glattes Haar wär' wunderbar.";"Magellan";"978-3-7348-2037-3";"GEB";"14.00 EUR";"";"30.0";"480 g";" 2018;32 S.;m. zahlr. bunten Bild.;27.9 cm;ab 3 J.;";"210";""
"Shin, Monte";"Spiegelzauber.";"Minedition";"978-3-86566-324-5";"GEB";"14.95 EUR";"";"35.0";"301 g";" 2018;28 S.;m. zahlr. bunten Bild. u. Drehobjekten;19 cm;ab 3 J.;";"210";""
"Paul, Baptiste";"Das Spiel.";"NordSüd Verlag";"978-3-314-10434-3";"GEB";"15.00 EUR";"";"35.0";"366 g";" 2018;32 S.;m. zahlr. bunten Bild.;28 cm;von 4-6 J.;";"210";""
"Danowski, Sonja";"Kleine Nachtkatze.";"NordSüd Verlag";"978-3-314-10337-7";"GEB";"20.00 EUR";"";"35.0";"549 g";" 2016;48 S.;m. zahlr. bunten Bild.;31 cm;ab 4 J.;";"210";""
