"Ross, Christopher";"Spirit Lake.";"Baumhaus Medien";"978-3-8339-0389-2";"GEB";"12.99 EUR";"21";"30.0";"";" 1. Aufl. 2016;2016;280 S.;215 mm;ab 13 J.;";"250";"Die Legende des Wendigo"
"Horeni, Michael";"Asphaltfieber.";"Baumhaus Medien";"978-3-8339-0388-5";"GEB";"12.99 EUR";"21";"30.0";"";" 1. Aufl. 2016;2016;208 S.;215 mm;ab 12 J.;";"250";""
"Maret, Pascale";"Mich kriegt ihr nicht.";"Beltz";"978-3-407-74644-3";"KT";"7.95 EUR";"21";"33.0";"";" 2016;224 S.;187 mm;ab 12 J.;";"250";"Roman"
"Zaeri-Esfahani, Mehrnousch";"33 Bogen und ein Teehaus.";"Hammer";"978-3-7795-0522-8";"GEB";"14.90 EUR";"";"30.0";"304 g";" 2016;148 S.;m. Illustr.;211 mm;ab 12 J.;";"250";""
"LaBan, Elizabeth";"So wüst und schön sah ich noch keinen Tag.";"Hanser";"978-3-446-25082-6";"GEB";"16.90 EUR";"";"35.0";"468 g";" 2016;288 S.;219 mm;ab 13 J.;";"250";""
"Nicholls, Sally";"Wünsche sind für Versager.";"Hanser";"978-3-446-25083-3";"KT";"15.90 EUR";"21";"35.0";"";" 2016;224 S.;217 mm;ab 13 J.;";"250";""
"Lewin, Waldtraut";"Nordische Göttersagen.";"Loewe Verlag";"978-3-7855-8301-2";"KT";"5.95 EUR";"21";"30.0";"";" 2016;288 S.;185 mm;ab 12 J.;";"250";""
"Philipps, Carolin";"Talitha.";"Obelisk";"978-3-85197-825-4";"GEB";"13.95 EUR";"21";"35.0";"240 g";" 2016;240 S.;13.5 x 20.5 cm;von 12-99 J.;";"250";""
