"Davies, Benji";"Der Grottling.";"Aladin";"978-3-8489-0147-0";"GEB";"14.95 EUR";"";"30.0";"484 g";" 2018;32 S.;farbig illustriert;311 mm;von 4-8 J.;";"210";""
"Jenkins, Emily";"Ein Windhund und ein Murmeltier.";"Aladin";"978-3-8489-0135-7";"GEB";"15.00 EUR";"";"30.0";"410 g";" 2018;32 S.;farbig illustriert;234 x 272 mm;von 3-5 J.;";"210";""
"Kim, Young-ah";"Auch solche Tage gibt es.";"Aracari";"978-3-907114-02-5";"KT";"14.00 EUR";"";"30.0";"460 g";" 2018;36 S.;26.5 cm;ab 4 J.;";"210";""
"Sanna, Francesca";"Geh weg, Herr Berg!.";"Atlantis, Orell Füssli";"978-3-7152-0754-4";"GEB";"14.95 EUR";"";"30.0";"427 g";" 2018;32 S.;m. zahlr. bunten Bild.;235 x 290 mm;ab 4 J.;";"210";""
"Janisch, Heinz";"Die Schlacht von Karlawatsch.";"Atlantis, Orell Füssli";"978-3-7152-0735-3";"GEB";"19.95 EUR";"";"30.0";"473 g";" 2018;32 S.;m. zahlr. bunten Bild.;310 mm;ab 5 J.;";"210";""
"Hansemann, Anita";"Kati, die Möwe.";"Atlantis, Orell Füssli";"978-3-7152-0757-5";"GEB";"14.95 EUR";"";"30.0";"421 g";" 2018;32 S.;m. zahlr. bunten Bild.;290 mm;ab 4 J.;";"210";""
"Hammesfahr, Guido";"Frau Giraffe zieht um!.";"Baumhaus Medien";"978-3-8339-0554-4";"GEB";"13.00 EUR";"";"30.0";"344 g";" 2. Aufl. 2018;2018;64 S.;275 mm;ab 4 J.;";"210";""
"Litchfield, David";"An der Geige: Hugo, der Hund!.";"Bohem Press";"978-3-95939-063-7";"GEB";"16.95 EUR";"";"30.0";"466 g";" 2018;40 S.;40 farb. Abb.;300 mm;ab 3 J.;";"210";""
"Westin Verona, Jenny";"Kalle und Elsa.";"Bohem Press";"978-3-95939-066-8";"GEB";"16.95 EUR";"";"30.0";"460 g";" 2018;32 S.;300 mm;Hardcover; mit Prägung;ab 3 J.;";"210";"Ein Sommerabenteuer"
"Schoenwald, Sophie";"Schieb den Wal zurück ins Meer!.";"Boje Verlag";"978-3-414-82520-9";"GEB";"13.00 EUR";"";"35.0";"388 g";" 2. Aufl. 2018;2018;32 S.;275 mm;ab 4 J.;";"210";""
"Jakobs, Günther";"Klingeling.";"Carlsen";"978-3-551-51850-7";"GEB";"13.00 EUR";"";"35.0";"306 g";" 2018;32 S.;m. zahlr. bunten Bild.;286 mm;von 4-8 J.;";"210";"Fahrradfahren ist entenleicht"
"Baltscheit, Martin";"Der einsamste Wal der Welt.";"Carlsen";"978-3-551-51064-8";"GEB";"16.00 EUR";"";"35.0";"511 g";" 2018;48 S.;246 x 265.5 mm;von 4-8 J.;";"210";""
"Frost, David";"Die Kinder und der Wal.";"Die Gestalten Verlag";"978-3-89955-815-9";"GEB";"14.90 EUR";"";"33.0";"454 g";" 2018;32 S.;m. zahlr. bunten Bild.;26 cm;ab 3 J.;";"210";""
"Biddulph, Rob";"Käpt'n Blau.";"Diogenes";"978-3-257-01232-3";"GEB";"16.00 EUR";"";"30.0";"358 g";" 2018;32 S.;m. zahlr. bunten Bild.;280 mm;ab 3 J.;";"210";""
"Claire, Céline";"Unsere kleine Höhle.";"Diogenes";"978-3-257-01233-0";"HL";"16.00 EUR";"";"30.0";"440 g";" 2018;25 S.;m. zahlr. bunten Bild.;275 mm;ab 3 J.;";"210";""
"Rosenstock, Barb";"Der Wundergarten.";"Freies Geistesleben";"978-3-7725-2886-6";"GEB";"18.00 EUR";"";"33.0";"426 g";" 2018;44 S.;2 Ausklappseiten;28.8 cm;ab 6 J.;";"250";"Nek Chand baut sein geheimes Reich"
"Dunlap, Cirocco";"Dieses Buch wird nicht lustig.";"Gerstenberg Verlag";"978-3-8369-5665-9";"GEB";"12.95 EUR";"";"35.0";"437 g";" 2018;32 S.;m. zahlr. bunten Bild.;248.0 x 286.0 mm;ab 4 J.;";"210";""
"Völk, Julie";"Wenn ich in die Schule geh.";"Gerstenberg Verlag";"978-3-8369-5669-7";"GEB";"16.95 EUR";"";"35.0";"431 g";" 2018;32 S.;m. zahlr. bunten Bild.;300.0 mm;GB#21;mit Spotlack;ab 4 J.;";"210";"siehst du was, was ich nicht seh"
"Fehr, Daniel";"Wie man ein Buch liest.";"Jacoby & Stuart";"978-3-946593-87-4";"GEB";"14.00 EUR";"";"30.0";"498 g";" 2018;36 S.;durchgehend farbig;336 x 233 mm;ab 5 J.;";"210";""
"Fan, Eric";"Wo die See auf den Himmel trifft.";"Jacoby & Stuart";"978-3-946593-90-4";"GEB";"15.00 EUR";"";"30.0";"480 g";" 2018;48 S.;durchgehend farbig;22 x 28 cm;ab 5 J.;";"210";""
"Teckentrup, Britta";"Die Schule.";"Jacoby & Stuart";"978-3-96428-000-8";"GEB";"19.00 EUR";"";"30.0";"575 g";" 2018;128 S.;durchgehend farbig;24.5 cm;ab 10 J.;";"250";""
"Collet, Géraldine";"Kleine Welten.";"Jumbo Neue Medien";"978-3-8337-3884-5";"GEB";"14.00 EUR";"15";"35.0";"435 g";" 2018;32 S.;m. zahlr. bunten Bild.;27.5 cm;von 0-6 J.;";"210";""
"Simsa, Marko";"Das bunte Kamel, m. Audio-CD.";"Jumbo Neue Medien";"978-3-8337-3887-6";"GEB";"20.00 EUR";"15";"35.0";"452 g";" 2018;32 S.;308 cm;Grundschulalter;";"230";"Eine musikalische Reise durch den Orient"
"Bansch, Helga";"Mini mit Tanten und anderen Verwandten.";"Jungbrunnen-Verlag";"978-3-7026-5924-0";"GEB";"15.00 EUR";"";"35.0";"366 g";" 2018;32 S.;28 cm;ab 3 J.;";"210";""
"Giordano, Philip";"Die Schwalbe, die den Winter sehen wollte.";"Knesebeck";"978-3-95728-180-7";"GEB";"15.00 EUR";"";"30.0";"467 g";" 2018;48 S.;20.5 x 29.5 cm;ab 4 J.;";"210";""
"Poznanski, Ursula";"Die allerbeste Prinzessin.";"Loewe Verlag";"978-3-7855-8578-8";"GEB";"12.95 EUR";"";"30.0";"513 g";" 2018;48 S.;265 mm;mit Spotlack;ab 4 J.;";"210";""
"Litchfield, David";"Der gute Riese.";"Loewe Verlag";"978-3-7855-8963-2";"GEB";"12.95 EUR";"";"30.0";"433 g";" 2018;40 S.;305 mm;mit Folienprägung;ab 4 J.;";"210";""
"Funke, Cornelia";"Der Mäuseritter.";"Loewe Verlag";"978-3-7855-8313-5";"GEB";"12.95 EUR";"";"30.0";"432 g";" 2018;32 S.;265 mm;mit Spotlack;ab 4 J.;";"210";""
"Bright, Rachel";"Die Streithörnchen.";"Magellan";"978-3-7348-2042-7";"GEB";"14.00 EUR";"";"30.0";"573 g";" 3. Aufl;2018;32 S.;30.5 cm;ab 3 J.;";"210";""
"Kalch, Franziska";"Alte Herren.";"Minedition";"978-3-86566-333-7";"GEB";"12.00 EUR";"";"35.0";"282 g";" 2018;36 S.;durchgehend farbig illustriert;22 cm;ab 4 J.;";"210";""
"Gugger, Rebecca";"Ida und der fliegende Wal.";"NordSüd Verlag";"978-3-314-10446-6";"GEB";"15.00 EUR";"";"35.0";"364 g";" 2018;32 S.;Durchgehend farbig illustriert;24.4 x 24.6 cm;ab 4 J.;";"210";""
"Sanabria, José";"Ein Blatt im Wind.";"NordSüd Verlag";"978-3-314-10442-8";"GEB";"16.00 EUR";"";"35.0";"406 g";" 2018;48 S.;Durchgehend farbig illustriert;25.8 cm;ab 5 J.;";"210";""
"Kuo, Fifi";"Ich kann fliegen!.";"Orell Füssli";"978-3-280-03583-2";"GEB";"14.95 EUR";"";"30.0";"473 g";" 2018;32 S.;m. zahlr. bunten Bild.;250 x 273 mm;ab 4 J.;";"210";""
"Raab, Ann-Cathrin";"SorTIERbuch.";"Peter Hammer Verlag";"978-3-7795-0598-3";"GEB";"16.00 EUR";"";"30.0";"474 g";" 2018;32 S.;30 cm;ab 3 J.;";"210";""
"Pintadera, Fran";"Irgendein Berg.";"Peter Hammer Verlag";"978-3-7795-0599-0";"GEB";"16.00 EUR";"";"30.0";"450 g";" 2018;32 S.;24 x 28 cm;ab 4 J.;";"210";""
"Gmehling, Will";"Chlodwig.";"Peter Hammer Verlag";"978-3-7795-0600-3";"GEB";"12.00 EUR";"";"30.0";"226 g";" 2018;48 S.;zweifarbig illustriert;22.2 cm;ab 7 J.;";"250";""
"Napp, Daniel";"Dr. Brumm und der Megasaurus.";"Thienemann Verlag";"978-3-522-45899-3";"GEB";"13.00 EUR";"";"30.0";"413 g";" 2018;32 S.;m. zahlr. bunten Bild.;300 mm;ab 4 J.;";"210";""
"McKinlay, Meg";"Kleines Nashorn, wo fährst du hin?.";"Thienemann Verlag";"978-3-522-45873-3";"GEB";"12.99 EUR";"";"30.0";"408 g";" 2018;40 S.;m. zahlr. bunten Bild.;275 mm;ab 4 J.;";"210";""
"Holzwarth, Werner";"Der kleine Käfer Skarabäus.";"Thienemann Verlag";"978-3-522-45890-0";"GEB";"12.99 EUR";"";"30.0";"406 g";" 2018;32 S.;m. zahlr. bunten Bild.;300 mm;ab 4 J.;";"210";""
