"Leskin, Silke";"Familienplaner 2019.";"Alpha Edition";"978-3-8407-9207-6";"KAL";"6.95 EUR";"";"37.5";"256 g";" 2018;14 S.;12 Farbabb.;340 x 240 mm;Wire-O-Bindung;";"190";""
"Härtling, Sophie";"Arche Kinder Kalender 2019.";"Arche Verlag";"978-3-7160-9401-3";"KAL";"20.00 EUR";"";"35.0";"893 g";" 2018;60 S.;53;341 x 306 mm;von 4-12 J.;";"230";"Geschichten, Gedichte und Figuren aus der Kinderbuchwelt"
"Erich, Kästner";"Erich Kästner Kalender 2019.";"Atrium Verlag";"978-3-85535-025-4";"KAL";"14.00 EUR";"";"35.0";"317 g";" 2018;14 S.;12 Abb.;328 x 240 mm;";"111";""
"Reich, Bettina";"Frag doch mal ... die Maus! 2019.";"cbj";"978-3-570-17547-7";"KAL";"9.99 EUR";"";"33.0";"471 g";" 2018;636 S.;Mit fbg. Illustrationen;160 x 120 mm;von 6-99 J.;";"295";""
"Krause, Ute";"Die Muskeltiere - Familienplaner 2019.";"cbj";"978-3-570-17550-7";"KAL";"9.99 EUR";"";"33.0";"431 g";" 2018;14 S.;Mit fbg. Illustrationen;500 x 265 mm;ab 4 J.;";"295";"Mit 5 Spalten"
"Mizielinska, Aleksandra";"Alle Welt 2019.";"DuMont Kalenderverlag";"978-3-8320-3903-5";"KAL";"25.00 EUR";"";"37.5";"1024 g";" 2018;13 S.;13 farb.;485 x 584 mm;Spiralbindung;";"319";""
"Berner, Rotraut Susanne";"Wimmel-Kalender 2019.";"DuMont Kalenderverlag";"978-3-8320-3897-7";"KAL";"25.00 EUR";"";"37.5";"1032 g";" 2018;13 S.;13 farb.;485 x 584 mm;Spiralbindung;von 0-6 J.;";"210";""
"Berner, Rotraut Susanne";"Wimmlingen - Mega-Familienkalender 2019.";"DuMont Kalenderverlag";"978-3-8320-4051-2";"KAL";"15.00 EUR";"";"37.5";"789 g";" 2018;13 S.;13 farb. Abb.;690 x 305 mm;Spiralbindung;von 0-6 J.;";"210";"Mit 7 Spalten, mit Stundenplänen und Schulferientabelle"
"Socha, Piotr";"Bienen 2019.";"DuMont Kalenderverlag";"978-3-8320-3904-2";"KAL";"25.00 EUR";"";"37.5";"1020 g";" 2018;13 S.;13 farb.;485 x 584 mm;Spiralbindung;von 0-6 J.;";"210";""
"Mitgutsch, Ali";"Ali Mitgutsch 2019.";"DuMont Kalenderverlag";"978-3-8320-3913-4";"KAL";"20.00 EUR";"";"37.5";"750 g";" 2018;13 S.;13 farb.;425 x 520 mm;Spiralbindung;von 0-6 J.;";"210";"Rundherum in Stadt und Land"
"Ryski, Dawid";"Tiere 2019.";"DuMont Kalenderverlag";"978-3-8320-3896-0";"KAL";"28.00 EUR";"";"37.5";"1350 g";" 2018;13 farb. Bl.;685 x 495 mm;Spiralbindung;Kindergartenalter;";"210";""
"Berner, Rotraut Susanne";"Wimmel-Geburtstagskalender.";"DuMont Kalenderverlag";"978-3-8320-3615-7";"KAL";"12.99 EUR";"";"37.5";"359 g";" 2016;13 S.;13 farb. , Spiralbindung, einzeln eingeschweißt;490 x 220 mm;ab 3 J.;";"295";"Immerwährender Kalender"
"Zaeri, Mehrdad";"Traumkarussell 2019.";"DuMont Kalenderverlag";"978-3-8320-4062-8";"KAL";"18.00 EUR";"";"37.5";"485 g";" 2018;13 S.;13 farb.;400 x 345 mm;Spiralbindung;";"584";""
