"Pettersen, Siri";"Die Rabenringe - Odinskind.";"Arctis Verlag";"978-3-03880-013-2";"GEB";"20.00 EUR";"";"35.0";"868 g";" 2018;656 S.;220 x 142 mm;ab 14 J.;";"250";""
"Albert, Melissa";"Hazel Wood - Wo alles beginnt.";"Dressler Verlag GmbH";"978-3-7915-0085-0";"GEB";"19.00 EUR";"";"35.0";"615 g";" 2018;352 S.;210 mm;ab 14 J.;";"250";""
"Aamand, Kristina";"Wenn Worte meine Waffe wären.";"Dressler Verlag GmbH";"978-3-7915-0098-0";"GEB";"16.00 EUR";"";"35.0";"430 g";" 2018;288 S.;203 mm;ab 12 J.;";"250";""
"Schäuble, Martin";"Endland.";"DTV";"978-3-423-62698-9";"KT";"9.95 EUR";"";"30.0";"302 g";" 2019;224 S.;210 mm;von 14-99 J.;";"250";"Ausgezeichnet mit dem Leipziger Lesekompass 2018"
"Ancrum, Kayla";"Wicker King.";"DTV";"978-3-423-76233-5";"GEB";"16.95 EUR";"";"30.0";"618 g";" 2018;320 S.;210 mm;ab 14 J.;";"250";"Roman"
"Freitas, Donna";"Wie viel Leben passt in eine Tüte?.";"DTV";"978-3-423-71805-9";"KT";"10.95 EUR";"";"30.0";"326 g";" 2018;400 S.;191 mm;von 14-99 J.;";"250";"Roman"
"Shusterman, Neal";"Kompass ohne Norden.";"Hanser";"978-3-446-26046-7";"GEB";"19.00 EUR";"";"35.0";"506 g";" 2. Aufl.;2018;352 S.;Mit Abbildungen;220 mm;ab 14 J.;";"250";"Ausgezeichnet mit dem National Book Award"
"Poznanski, Ursula";"Thalamus.";"Loewe Verlag";"978-3-7855-8614-3";"KT";"16.95 EUR";"";"30.0";"591 g";" 2018;448 S.;210 mm;ab 14 J.;";"250";""
