"Papini, Arianna";"GLÜCK ist so  ein einfaches Wort.";"360 Grad";"978-3-96185-560-5";"GEB";"14.00 EUR";"21";"35.0";"";" 2021;32 S.;32 Abb.;23.6 x 28.6 cm;";"210";"Bilderbuch"
"Scott, Jordan";"Ich bin wie der Fluss.";"Aladin";"978-3-8489-0197-5";"GEB";"18.00 EUR";"";"30.0";"492 g";" 1. Auflage;2021;44 S.;273.00 mm;Gebunden mit Ausklappseite im Inhalt;ab 5 J.;";"250";"Beeindruckendes Bilderbuch über die Kraft der Sprache"
"Kölsch-Bunzen, Nina";"Selma und Anton.";"Ariella";"978-3-945530-37-5";"GEB";"16.00 EUR";"21";"35.0";"";" 2021;32 S.;zahlreiche, farbige Illustrationen;28 cm;ab 4 J.;";"210";"Die Geschichte einer langen Freundschaft"
"Bohlmann, Sabine";"Du, Papa ... Ist zehn viel?.";"ars edition";"978-3-8458-4114-4";"GEB";"15.00 EUR";"15";"33.0";"402 g";" 1. Auflage;2021;32 S.;288.00 mm;ab 3 J.;";"250";""
"Andres, Kristina";"Maus und Eichhorn auf großer Winterreise.";"ars edition";"978-3-8458-4359-9";"GEB";"15.00 EUR";"21";"33.0";"";" 2021;40 S.;288.00 mm;ab 3 J.;";"250";""
"Janisch, Heinz";"Und dann kam der Fuchs.";"Atlantis Zürich";"978-3-7152-0796-4";"GEB";"16.00 EUR";"21";"35.0";"";" 2021;32 S.;30 cm;FSK ab 0 freigegeben;";"210";"Bilderbuch"
"Nason, Riel";"Das kleine Flickengespenst.";"Atrium Verlag";"978-3-85535-667-6";"GEB";"13.00 EUR";"21";"35.0";"436 g";" 2021;48 S.;28 cm;ab 4 J.;";"210";"Bilderbuch"
"Mattiangeli, Susanna";"Ein Museumstag.";"Bohem Press";"978-3-95939-099-6";"GEB";"15.00 EUR";"";"30.0";"444 g";" 2021;36 S.;36 farb. Abb.;320 mm;Steifbroschur; Steifbroschur;ab 3 J.;";"210";""
"Brantley-Newton, Vanessa";"Genau wie ich.";"Carl-Auer";"978-3-96843-013-3";"GEB";"19.95 EUR";"21";"25.0";"";" 2021;32 S.;28 cm;ab 3 J.;";"210";"Bilderbuch"
"Kling, Marc-Uwe";"Das NEINhorn und die SchLANGEWEILE.";"Carlsen";"978-3-551-52128-6";"GEB";"13.00 EUR";"21";"35.0";"";" 2021;276.00 mm;ab 3 J.;";"250";""
"Robinson, Christian";"Du bist wichtig.";"cbj";"978-3-570-17922-2";"GEB";"15.00 EUR";"21";"32.5";"279 g";" 2021;40 S.;Mit fbg. Illustrationen;279 mm;von 4 - 99 J.;";"210";""
"Imai, Hiyoko";"Sun und Shiro und die gelb gepunktete Schlange.";"Die Gestalten Verlag";"978-3-96704-708-0";"GEB";"12.90 EUR";"";"33.0";"204 g";" 2021;36 S.;21 cm;ab 3 J.;";"210";""
"Krause, Ute";"Der Löwe auf dem Dachboden.";"Diogenes";"978-3-257-01261-3";"GEB";"16.00 EUR";"21";"30.0";"";" 2021;230 x 250 mm;ab 6 J.;";"210";""
"Brugger, Hazel";"Deutschland Was Geht.";"Diogenes";"978-3-257-01294-1";"GEB";"14.00 EUR";"21";"30.0";"";" 2021;16 S.;340 mm;Pappbilderbuch;ab 2 J.;";"180";"Das Wimmelbuch"
"Janssen, Mark";"Stopp! Das brauch ich noch!.";"FISCHER Sauerländer";"978-3-7373-5842-2";"GEB";"15.00 EUR";"21";"33.0";"";" 2021;32 S.;14 farbige Abbildungen;327 mm;ab 4 J.;";"210";""
"Napp, Daniel";"Die Einschlafweltmeisterschaft der Tiere.";"FISCHER Sauerländer";"978-3-7373-5769-2";"GEB";"15.00 EUR";"21";"33.0";"";" 2021;32 S.;22 farbige Abbildungen;215 x 280 mm;ab 4 J.;";"210";""
"Praagman, Milja";"Bei dir.";"Freies Geistesleben";"978-3-7725-2915-3";"GEB";"16.00 EUR";"21";"33.0";"";" 2021;32 S.;durchgehend farbig;28.5 cm;ab 3 J.;";"210";"Bilderbuch"
"Tallec, Olivier";"Nur ein kleines bisschen.";"Gerstenberg Verlag";"978-3-8369-6121-9";"GEB";"13.00 EUR";"";"35.0";"382 g";" 2021;36 S.;durchgehend farbig;280.0 mm;ab 4 J.;";"210";""
"Berner, Rotraut Susanne";"Armin, der Buchhändler.";"Gerstenberg Verlag";"978-3-8369-6145-5";"PP";"12.00 EUR";"";"35.0";"298 g";" 2021;16 S.;durchgehend farbig;190.0 mm;von 4 - 6 J.;";"210";""
"Sánchez Vegara, María Isabel";"Ruth Bader Ginsburg.";"Insel Verlag";"978-3-458-17955-9";"GEB";"13.95 EUR";"21";"35.0";"";" 2021;32 S.;240 mm;ab 5 J.;";"210";"Little People, Big Dreams. Deutsche Ausgabe"
"Sánchez Vegara, María Isabel";"Mahatma Gandhi.";"Insel Verlag";"978-3-458-17855-2";"GEB";"13.95 EUR";"21";"35.0";"";" 2021;32 S.;24 x 195 mm;";"210";"Little People, Big Dreams. Deutsche Ausgabe"
"Morss, Alex";"Winterschlaf.";"Insel Verlag";"978-3-458-17956-6";"GEB";"16.95 EUR";"21";"35.0";"";" 2021;32 S.;235 x 290 mm;ab 5 J.;";"220";"Vom Überwintern der Tiere"
