"Erlbruch, Leonard";"Leonard Erlbruchs Kinderzimmerkalender 2022.";"Peter Hammer Verlag";"978-3-7795-0660-7";"KAL";"20.00 EUR";"";"30.0";"835 g";" 2021;13 S.;durchgehend farbig illustriert;59 x 42.5 cm;von 3 - 99 J.;";"295";"Kleine Forscher"
"Erlbruch, Wolf";"Wolf Erlbruchs Familienplaner 2022.";"Peter Hammer Verlag";"978-3-7795-0659-1";"KAL";"10.00 EUR";"";"30.0";"360 g";" 2021;13 S.;Mit Illustrationen aus Wolf Erlbruchs Bilderbüchern;48.5 x 23 cm;Spiralbindung;von 3 - 99 J.;";"295";""
"Prinja, Raman";"Das Planetarium 2022.";"DuMont Kalenderverlag";"4250809647876";"KAL";"30.00 EUR";"";"25.0";"1490 g";" 2. Aufl.;2021;30 S.;13 Farbabb.;700 x 500 mm;";"647";"Astronomie im Wand-Kalender - Illustriert von Chris Wormell - Poster-Format"
"Internationale Jugendbibliothek, München";"Der Kinder Kalender 2022.";"edition momente";"978-3-0360-5022-5";"KAL";"20.00 EUR";"";"35.0";"927 g";" 2021;60 S.;53 Abb.;Spiralbindung;";"230";"Mit 52 Gedichten und Bildern aus der ganzen Welt"
"ALPHA EDITION";"Janosch 2022.";"Alpha Edition";"4251732322861";"KAL";"7.99 EUR";"";"37.5";"226 g";" 2021;28 S.;12 Farbabb.;300 x 300 mm;";"210";"Wand-Kalender - Broschüren-Kalender"
"Janosch";"Janosch Tigerentenkalender 2022.";"LittleTiger Verlag";"978-3-95878-040-8";"KAL";"15.80 EUR";"21";"35.0";"";" 2021;12 S.;50 x 34.5 cm;";"295";"mit Dezemberblatt als Adventskalender"
"Auer, Margit";"Schule der magischen Tiere 2022.";"DuMont Kalenderverlag";"4250809648095";"KAL";"13.00 EUR";"15";"25.0";"250 g";" 2021;28 S.;13 Farbabb.;300 x 300 mm;";"210";"Broschürenkalender für Kinder"
"Janosch";"Janosch Familienplaner 2022.";"LittleTiger Verlag";"978-3-95878-041-5";"KAL";"10.95 EUR";"21";"35.0";"";" 2021;12 S.;44 x 31 cm;";"295";""
"Härtling, Sophie";"Arche Kinder Kalender 2022.";"Arche Verlag";"978-3-7160-9410-5";"KAL";"20.00 EUR";"";"35.0";"920 g";" 2021;58 S.;33 x 30.5 cm;ab 4 J.;";"230";"Geschichten, Gedichte und Figuren aus der Kinderbuchwelt"
