"Schmachtl, Andreas H.";"Hörnchen & Bär. Haufenweise echt waldige Abenteuer.";"Arena";"978-3-401-71782-1";"GEB";"16.00 EUR";"15";"35.0";"710 g";" 2021;216 S.;236.00 mm;Mit Leinenrücken, Prägung, UV-Lackierung und Lesebändchen;ab 4 J.;";"230";"Vorlesebuch ab 4 Jahren"
"Newman, Samantha";"Die schönsten Geschichten für mutige Mädchen.";"ars edition";"978-3-8458-4481-7";"GEB";"18.00 EUR";"21";"33.0";"750 g";" 2021;128 S.;265.00 mm;ab 5 J.;";"250";""
"Pauli, Lorenz";"Als Rigo Mäuse anpflanzte und Rosa die Leoparden erfand.";"Atlantis Zürich";"978-3-7152-0831-2";"GEB";"20.00 EUR";"21";"35.0";"";" 2021;144 S.;26.4 cm;FSK ab 0 freigegeben;";"210";"Bilderbuch"
"Rosales, Caroline";"Allerbeste Schwestern.";"Carlsen";"978-3-551-51999-3";"GEB";"12.00 EUR";"21";"35.0";"300 g";" 1. Auflage;2021;Farbig illustriert;216.00 mm;ab 5 J.;";"250";""
"Ludwig, Sabine";"Drittes Schilfrohr links - Geschichten vom Seerosenteich.";"cbj";"978-3-570-17894-2";"GEB";"15.00 EUR";"";"32.5";"567 g";" 2021;144 S.;Mit fbg. Illustrationen;246 mm;von 6 - 99 J.;";"250";""
"Krause, Ute";"Die Muskeltiere und die große Käseverschwörung.";"cbj";"978-3-570-17899-7";"GEB";"15.00 EUR";"21";"32.5";"651 g";" 2021;200 S.;Mit fbg. Illustrationen;240 mm;von 8 - 99 J.;";"250";"zum Vor- und Selberlesen"
"Tidholm, Thomas";"Die Eisreise.";"DTV";"978-3-423-64085-5";"GEB";"14.95 EUR";"21";"30.0";"452 g";" 2021;48 S.;Mit Bildern von Anna-Clara Tidholm;270 mm;von 6 - 99 J.;";"250";"Farbig illustriertes Vorlesebuch für Kinder ab 6"
"Klitzing, Maren von";"Wohin fliegst du, kleiner Storch?.";"Ellermann";"978-3-7514-0008-4";"GEB";"15.00 EUR";"21";"35.0";"";" 2021;128 S.;60 Illustrationen;240 mm;ab 5 J.;";"250";""
"Tielmann, Christian";"Haben Raben Rabeneltern?.";"FISCHER Sauerländer";"978-3-7373-5768-5";"GEB";"14.00 EUR";"21";"33.0";"";" 2021;48 S.;21 farbige Abbildungen;170 x 220 mm;ab 5 J.;";"220";"Die wirklich wahre Wahrheit über Tiere"
"Franck, Ed";"Den Mond vom Himmel pflücken.";"Moritz";"978-3-89565-413-8";"GEB";"14.00 EUR";"21";"30.0";"";" 2021;56 S.;282 mm;ab 5 J.;";"210";"Geschichten von Panda und Eichhörnchen"
"Stark, Ulf";"Ein Sommer mit Percy und Buffalo Bill.";"Urachhaus";"978-3-8251-5283-3";"GEB";"18.00 EUR";"";"33.0";"588 g";" 2021;285 S.;mit durchgehend farbigen Illustrationen;20.5 cm;ab 6 J.;";"250";""
"Maar, Paul";"Möpse, Dackel, Hütehunde.";"Oetinger";"978-3-7512-0055-4";"GEB";"15.00 EUR";"21";"35.0";"";" 2021;288 S.;232 mm;ab 7 J.;";"250";"Das fabelhafte Hundebuch von Paul Maar"
